wavelength_micron,normalized_flux,err_normalized_flux
2.3144130,1.048652e+00,5.899000e-03
2.3144248,1.057166e+00,8.024000e-03
2.3144366,1.045447e+00,7.358000e-03
2.3144484,1.049935e+00,1.166000e-02
2.3144603,1.058197e+00,7.965000e-03
2.3144721,1.079359e+00,6.844000e-03
2.3144839,1.082886e+00,5.962000e-03
2.3144957,1.091336e+00,5.193000e-03
2.3145076,1.078493e+00,6.986000e-03
2.3145194,1.083729e+00,5.424000e-03
2.3145312,1.091035e+00,6.905000e-03
2.3145430,1.091226e+00,7.683000e-03
2.3145549,1.084940e+00,9.960000e-03
2.3145667,1.077394e+00,6.057000e-03
2.3145785,1.087560e+00,6.355000e-03
2.3145903,1.080603e+00,5.447000e-03
2.3146022,1.078751e+00,5.760000e-03
2.3146140,1.092126e+00,6.039000e-03
2.3146258,1.063464e+00,1.210700e-02
2.3146376,1.072774e+00,9.517000e-03
2.3146494,1.070827e+00,7.497000e-03
2.3146613,1.051745e+00,7.966000e-03
2.3146731,1.053449e+00,6.561000e-03
2.3146849,1.031120e+00,1.106100e-02
2.3146967,1.030455e+00,1.138100e-02
2.3147085,1.015756e+00,9.083000e-03
2.3147204,9.827070e-01,4.263000e-03
2.3147322,9.708410e-01,5.031000e-03
2.3147440,9.655530e-01,8.185000e-03
2.3147558,9.512010e-01,6.165000e-03
2.3147676,9.387710e-01,6.276000e-03
2.3147794,9.251190e-01,4.223000e-03
2.3147913,9.174550e-01,3.190000e-03
2.3148031,9.022880e-01,5.330000e-03
2.3148149,8.987370e-01,8.417000e-03
2.3148267,9.031890e-01,9.600000e-03
2.3148385,8.815320e-01,5.333000e-03
2.3148503,8.730360e-01,2.909000e-03
2.3148622,8.704230e-01,4.237000e-03
2.3148740,8.633510e-01,6.813000e-03
2.3148858,8.588840e-01,5.757000e-03
2.3148976,8.529770e-01,5.538000e-03
2.3149094,8.386100e-01,4.183000e-03
2.3149212,8.158580e-01,5.159000e-03
2.3149330,8.260370e-01,7.665000e-03
2.3149448,8.116570e-01,5.835000e-03
2.3149567,7.924240e-01,3.460000e-03
2.3149685,7.768030e-01,3.947000e-03
2.3149803,7.648590e-01,8.420000e-03
2.3149921,7.526490e-01,4.946000e-03
2.3150039,7.436720e-01,4.976000e-03
2.3150157,7.286500e-01,7.767000e-03
2.3150275,7.165680e-01,5.622000e-03
2.3150393,6.970700e-01,8.505000e-03
2.3150511,6.794540e-01,5.282000e-03
2.3150629,6.690580e-01,8.185000e-03
2.3150748,6.455810e-01,5.835000e-03
2.3150866,6.087270e-01,6.415000e-03
2.3150984,6.183300e-01,8.119000e-03
2.3151102,5.911900e-01,5.844000e-03
2.3151220,5.775440e-01,5.324000e-03
2.3151338,5.693630e-01,9.110000e-03
2.3151456,5.528770e-01,7.140000e-03
2.3151574,5.425090e-01,6.202000e-03
2.3151692,5.240230e-01,6.700000e-03
2.3151810,5.254100e-01,6.789000e-03
2.3151928,5.252400e-01,4.957000e-03
2.3152046,5.340180e-01,6.882000e-03
2.3152164,5.362870e-01,6.446000e-03
2.3152282,5.365670e-01,6.168000e-03
2.3152400,5.588220e-01,7.225000e-03
2.3152518,5.639580e-01,5.282000e-03
2.3152636,5.802670e-01,6.760000e-03
2.3152754,5.929530e-01,7.127000e-03
2.3152872,6.182580e-01,5.353000e-03
2.3152990,6.266720e-01,9.490000e-03
2.3153108,6.474390e-01,6.125000e-03
2.3153226,6.582060e-01,6.439000e-03
2.3153344,6.818150e-01,9.120000e-03
2.3153462,7.166080e-01,5.068000e-03
2.3153580,7.465790e-01,7.161000e-03
2.3153698,7.719350e-01,8.624000e-03
2.3153816,7.892610e-01,7.408000e-03
2.3153934,8.168290e-01,6.289000e-03
2.3154052,8.506980e-01,8.432000e-03
2.3154170,8.506680e-01,6.120000e-03
2.3154288,8.598420e-01,8.748000e-03
2.3154406,8.821530e-01,7.908000e-03
2.3154524,8.995330e-01,6.889000e-03
2.3154642,9.072880e-01,7.384000e-03
2.3154760,9.347320e-01,6.583000e-03
2.3154878,9.394270e-01,7.459000e-03
2.3154996,9.466130e-01,6.734000e-03
2.3155114,9.703600e-01,4.319000e-03
2.3155232,9.747210e-01,8.113000e-03
2.3155350,9.798380e-01,4.723000e-03
2.3155468,9.978700e-01,7.521000e-03
2.3155586,9.912540e-01,7.740000e-03
2.3155704,1.000384e+00,6.248000e-03
2.3155822,1.013821e+00,5.384000e-03
2.3155940,1.021122e+00,6.104000e-03
2.3156058,1.031991e+00,6.118000e-03
2.3156175,1.041284e+00,5.989000e-03
2.3156293,1.039224e+00,7.365000e-03
2.3156411,1.050190e+00,7.175000e-03
2.3156529,1.064980e+00,9.008000e-03
2.3156647,1.069148e+00,6.477000e-03
2.3156765,1.074846e+00,6.958000e-03
2.3156883,1.081810e+00,8.989000e-03
2.3157001,1.099692e+00,3.354000e-03
2.3157119,1.099453e+00,5.419000e-03
2.3157237,1.096250e+00,6.126000e-03
2.3157354,1.092085e+00,5.814000e-03
2.3157472,1.095197e+00,9.801000e-03
2.3157590,1.110248e+00,7.420000e-03
2.3157708,1.101095e+00,7.862000e-03
2.3157826,1.117343e+00,9.156000e-03
2.3157944,1.099205e+00,6.486000e-03
2.3158062,1.089117e+00,6.819000e-03
2.3158180,1.097016e+00,7.296000e-03
2.3158297,1.094229e+00,7.589000e-03
2.3158415,1.092310e+00,7.679000e-03
2.3158533,1.101316e+00,6.942000e-03
2.3158651,1.091678e+00,6.596000e-03
2.3158769,1.084411e+00,5.742000e-03
2.3158887,1.097413e+00,5.411000e-03
2.3159005,1.095354e+00,9.225000e-03
2.3159122,1.079851e+00,7.874000e-03
2.3159240,1.065939e+00,7.804000e-03
2.3159358,1.070984e+00,5.674000e-03
2.3159476,1.057948e+00,5.796000e-03
2.3159594,1.054691e+00,9.150000e-03
2.3159711,1.058140e+00,6.843000e-03
2.3159829,1.060084e+00,8.154000e-03
2.3193271,5.514730e-01,1.148700e-02
2.3193387,5.449810e-01,1.011800e-02
2.3193504,5.494440e-01,7.367000e-03
2.3193620,5.545420e-01,7.753000e-03
2.3193737,5.639570e-01,7.318000e-03
2.3193853,5.626270e-01,9.174000e-03
2.3193970,5.912750e-01,7.362000e-03
2.3194086,5.934630e-01,7.512000e-03
2.3194203,5.927080e-01,8.499000e-03
2.3194319,6.194940e-01,1.025900e-02
2.3194436,6.606160e-01,7.228000e-03
2.3194552,6.792140e-01,6.789000e-03
2.3194669,7.055530e-01,7.277000e-03
2.3194785,7.425600e-01,5.574000e-03
2.3194901,7.578970e-01,9.107000e-03
2.3195018,7.844410e-01,8.502000e-03
2.3195134,8.171800e-01,9.140000e-03
2.3195251,8.492960e-01,7.983000e-03
2.3195367,8.942880e-01,1.193700e-02
2.3195484,9.302860e-01,8.681000e-03
2.3195600,9.503400e-01,1.495600e-02
2.3195716,9.410460e-01,1.628800e-02
2.3195833,9.225170e-01,1.078700e-02
2.3195949,9.721410e-01,1.520300e-02
2.3196066,9.718640e-01,1.452000e-02
2.3196182,9.382440e-01,1.023700e-02
2.3196299,9.449730e-01,8.284000e-03
2.3196415,9.698720e-01,1.091500e-02
2.3196531,9.576300e-01,7.397000e-03
2.3196648,9.554190e-01,5.308000e-03
2.3196764,9.674350e-01,9.147000e-03
2.3196880,9.689670e-01,7.247000e-03
2.3196997,9.643650e-01,6.488000e-03
2.3197113,9.907160e-01,6.222000e-03
2.3197230,9.818750e-01,7.258000e-03
2.3197346,9.865560e-01,9.222000e-03
2.3197462,9.920050e-01,5.915000e-03
2.3197579,9.930370e-01,7.427000e-03
2.3197695,9.873340e-01,9.080000e-03
2.3197811,9.922160e-01,6.281000e-03
2.3197928,1.000615e+00,8.863000e-03
2.3198044,9.969080e-01,6.259000e-03
2.3198161,9.927030e-01,8.651000e-03
2.3198277,9.915160e-01,5.289000e-03
2.3198393,1.006801e+00,8.398000e-03
2.3198510,1.034300e+00,7.441000e-03
2.3198626,1.044111e+00,1.324700e-02
2.3198742,1.056488e+00,8.822000e-03
2.3198859,1.025002e+00,6.572000e-03
2.3198975,1.026762e+00,1.286300e-02
2.3199091,1.024690e+00,1.066700e-02
2.3199208,1.040902e+00,1.026300e-02
2.3199324,1.067493e+00,9.913000e-03
2.3199440,1.050995e+00,6.569000e-03
2.3199557,1.055852e+00,8.429000e-03
2.3199673,1.051186e+00,1.118800e-02
2.3199789,1.071195e+00,6.484000e-03
2.3199905,1.065649e+00,8.734000e-03
2.3200022,1.074998e+00,7.699000e-03
2.3200138,1.065427e+00,5.350000e-03
2.3200254,1.069907e+00,6.256000e-03
2.3200371,1.071284e+00,8.099000e-03
2.3200487,1.067287e+00,7.390000e-03
2.3200603,1.063229e+00,7.650000e-03
2.3200720,1.061140e+00,7.482000e-03
2.3200836,1.056145e+00,5.563000e-03
2.3200952,1.044495e+00,7.590000e-03
2.3201068,1.058570e+00,7.371000e-03
2.3201185,1.056592e+00,7.803000e-03
2.3201301,1.047458e+00,6.633000e-03
2.3201417,1.051161e+00,7.959000e-03
2.3201533,1.041676e+00,7.035000e-03
2.3201650,1.051484e+00,5.817000e-03
2.3201766,1.060763e+00,5.504000e-03
2.3201882,1.043856e+00,8.322000e-03
2.3201998,1.022293e+00,9.274000e-03
2.3202115,1.025122e+00,7.070000e-03
2.3202231,1.057181e+00,5.904000e-03
2.3202347,1.039940e+00,7.556000e-03
2.3202463,1.046252e+00,7.078000e-03
2.3202580,1.032259e+00,5.331000e-03
2.3202696,1.036459e+00,7.061000e-03
2.3202812,1.042427e+00,8.711000e-03
2.3202928,1.020695e+00,7.678000e-03
2.3203044,1.021289e+00,6.565000e-03
2.3203161,1.023770e+00,1.008100e-02
2.3203277,1.049841e+00,7.068000e-03
2.3203393,1.024248e+00,9.499000e-03
2.3203509,9.841890e-01,1.131500e-02
2.3203626,1.004760e+00,8.578000e-03
2.3203742,1.002766e+00,7.943000e-03
2.3203858,9.915040e-01,8.534000e-03
2.3203974,9.938950e-01,7.329000e-03
2.3204090,9.932400e-01,6.152000e-03
2.3204206,9.796440e-01,7.578000e-03
2.3204323,9.617990e-01,6.296000e-03
2.3204439,9.659870e-01,8.130000e-03
2.3204555,9.709570e-01,7.005000e-03
2.3204671,9.332190e-01,6.280000e-03
2.3204787,9.324090e-01,7.648000e-03
2.3204904,9.147890e-01,8.225000e-03
2.3205020,9.163090e-01,7.812000e-03
2.3205136,9.147350e-01,5.303000e-03
2.3205252,8.949510e-01,7.145000e-03
2.3205368,8.851220e-01,9.158000e-03
2.3205484,8.505180e-01,7.705000e-03
2.3205600,8.336490e-01,5.169000e-03
2.3205717,8.166060e-01,7.752000e-03
2.3205833,7.871990e-01,8.157000e-03
2.3205949,7.685200e-01,8.137000e-03
2.3206065,7.536220e-01,8.830000e-03
2.3206181,7.234580e-01,1.003400e-02
2.3206297,6.992690e-01,6.857000e-03
2.3206413,6.726410e-01,1.243200e-02
2.3206529,6.561600e-01,5.895000e-03
2.3206646,6.220540e-01,8.260000e-03
2.3206762,5.967810e-01,7.611000e-03
2.3206878,5.939860e-01,1.161700e-02
2.3206994,5.837540e-01,8.757000e-03
2.3207110,5.315240e-01,9.738000e-03
2.3207226,5.062770e-01,9.853000e-03
2.3207342,4.916510e-01,7.726000e-03
2.3207458,4.956430e-01,1.275200e-02
2.3207574,4.983680e-01,7.016000e-03
2.3207690,4.952160e-01,9.059000e-03
2.3207807,5.080140e-01,6.895000e-03
2.3207923,4.929800e-01,6.938000e-03
2.3208039,5.097110e-01,7.766000e-03
2.3208155,5.418790e-01,6.427000e-03
2.3208271,5.384380e-01,7.174000e-03
2.3208387,5.539280e-01,5.365000e-03
2.3208503,6.002780e-01,8.867000e-03
2.3208619,6.128440e-01,7.979000e-03
2.3208735,6.099690e-01,1.113800e-02
2.3208851,6.472090e-01,8.720000e-03
2.3208967,6.715410e-01,7.722000e-03
2.3209083,6.864170e-01,9.082000e-03
2.3209199,7.110140e-01,6.389000e-03
2.3209315,7.371750e-01,8.479000e-03
2.3209431,7.698050e-01,6.962000e-03
2.3209547,8.024280e-01,4.211000e-03
2.3209663,8.310350e-01,6.716000e-03
2.3209779,8.694190e-01,6.548000e-03
2.3209896,8.917690e-01,7.429000e-03
2.3210012,9.129000e-01,4.430000e-03
2.3210128,9.350570e-01,8.258000e-03
2.3210244,9.722020e-01,9.614000e-03
2.3210360,9.790790e-01,9.345000e-03
2.3210476,9.901450e-01,8.745000e-03
2.3210592,1.001127e+00,8.801000e-03
2.3210708,9.918510e-01,8.170000e-03
2.3210824,1.007836e+00,6.323000e-03
2.3210940,1.020486e+00,7.211000e-03
2.3211056,1.036477e+00,5.000000e-03
2.3211172,1.050464e+00,7.411000e-03
2.3211288,1.057654e+00,7.709000e-03
2.3211404,1.050527e+00,1.127200e-02
2.3211520,1.066129e+00,7.589000e-03
2.3211635,1.080900e+00,6.463000e-03
2.3211751,1.072534e+00,8.759000e-03
2.3211867,1.052603e+00,4.629000e-03
2.3211983,1.062913e+00,8.615000e-03
2.3212099,1.052817e+00,5.747000e-03
2.3212215,1.064911e+00,6.503000e-03
2.3212331,1.044020e+00,5.781000e-03
2.3212447,1.043742e+00,8.724000e-03
2.3212563,1.038319e+00,5.337000e-03
2.3212679,1.041925e+00,5.223000e-03
2.3212795,1.042430e+00,1.021500e-02
2.3212911,1.049389e+00,6.071000e-03
2.3213027,1.034604e+00,7.133000e-03
2.3213143,1.031484e+00,7.757000e-03
2.3213259,1.023815e+00,5.727000e-03
2.3213375,1.022935e+00,7.828000e-03
2.3213491,1.021358e+00,6.880000e-03
2.3213607,1.018604e+00,6.851000e-03
2.3213723,1.016738e+00,6.599000e-03
2.3213838,1.016537e+00,6.986000e-03
2.3213954,1.015102e+00,8.049000e-03
2.3214070,1.020980e+00,4.851000e-03
2.3214186,1.013187e+00,1.090400e-02
2.3214302,1.006911e+00,6.799000e-03
2.3214418,1.004368e+00,4.561000e-03
2.3214534,1.025881e+00,8.239000e-03
2.3214650,1.034507e+00,1.104900e-02
2.3214766,1.010606e+00,1.046300e-02
2.3214881,1.008926e+00,8.039000e-03
2.3214997,1.054910e+00,7.767000e-03
2.3215113,1.044875e+00,6.449000e-03
2.3215229,1.035565e+00,5.730000e-03
2.3215345,1.042335e+00,5.298000e-03
2.3215461,1.050117e+00,7.020000e-03
2.3215577,1.066684e+00,6.016000e-03
2.3215693,1.068786e+00,4.980000e-03
2.3215808,1.063837e+00,5.386000e-03
2.3215924,1.092278e+00,7.561000e-03
2.3216040,1.098896e+00,6.272000e-03
2.3216156,1.099452e+00,5.753000e-03
2.3216272,1.101079e+00,8.142000e-03
2.3216388,1.091676e+00,7.292000e-03
2.3216504,1.092436e+00,5.863000e-03
2.3216619,1.078048e+00,6.675000e-03
2.3216735,1.088630e+00,5.626000e-03
2.3216851,1.107025e+00,6.626000e-03
2.3216967,1.104154e+00,4.690000e-03
2.3217083,1.109052e+00,4.555000e-03
2.3217198,1.116562e+00,5.842000e-03
2.3217314,1.104948e+00,6.434000e-03
2.3217430,1.117822e+00,5.817000e-03
2.3217546,1.111992e+00,8.275000e-03
2.3217662,1.109024e+00,7.767000e-03
2.3217778,1.107154e+00,4.340000e-03
2.3217893,1.081674e+00,1.039300e-02
2.3218009,1.086080e+00,6.781000e-03
2.3218125,1.071664e+00,6.890000e-03
2.3218241,1.074465e+00,7.111000e-03
2.3218357,1.094016e+00,9.798000e-03
2.3218472,1.086926e+00,6.920000e-03
2.3218588,1.075459e+00,9.206000e-03
2.3218704,1.063129e+00,7.009000e-03
2.3218820,1.064137e+00,6.473000e-03
2.3218935,1.046172e+00,8.178000e-03
2.3219051,1.031151e+00,8.736000e-03
2.3219167,1.043017e+00,6.048000e-03
2.3219283,1.030218e+00,1.009300e-02
2.3219398,9.828860e-01,1.364200e-02
2.3219514,9.582550e-01,7.517000e-03
2.3219630,9.104530e-01,1.351400e-02
2.3219746,9.838250e-01,1.083900e-02
2.3219861,9.775590e-01,8.852000e-03
2.3219977,9.500700e-01,7.883000e-03
2.3220093,9.310860e-01,5.538000e-03
2.3220209,9.195220e-01,7.810000e-03
2.3220324,8.909470e-01,8.848000e-03
2.3220440,8.847180e-01,9.736000e-03
2.3220556,8.509590e-01,6.867000e-03
2.3220672,8.248140e-01,7.638000e-03
2.3220787,7.938230e-01,6.161000e-03
2.3220903,7.715290e-01,8.639000e-03
2.3221019,7.558150e-01,8.193000e-03
2.3221134,7.007910e-01,5.729000e-03
2.3221250,6.761920e-01,9.005000e-03
2.3221366,6.328410e-01,7.056000e-03
2.3221482,6.379700e-01,7.649000e-03
2.3221597,6.117880e-01,8.653000e-03
2.3221713,5.864460e-01,6.274000e-03
2.3221829,5.620310e-01,8.961000e-03
2.3221944,5.392970e-01,9.735000e-03
2.3222060,5.227460e-01,9.188000e-03
2.3222176,5.233450e-01,7.710000e-03
2.3222291,5.033930e-01,5.991000e-03
2.3222407,4.947810e-01,8.440000e-03
2.3222523,4.940070e-01,8.651000e-03
2.3222638,4.967770e-01,4.912000e-03
2.3222754,4.922150e-01,7.953000e-03
2.3222870,4.900800e-01,7.107000e-03
2.3222985,5.097590e-01,7.896000e-03
2.3223101,5.176760e-01,7.866000e-03
2.3223217,5.405460e-01,9.515000e-03
2.3223332,5.597300e-01,6.415000e-03
2.3223448,5.722220e-01,7.083000e-03
2.3223564,5.955070e-01,6.001000e-03
2.3223679,6.070970e-01,4.526000e-03
2.3223795,6.374920e-01,8.276000e-03
2.3223910,6.567270e-01,4.849000e-03
2.3224026,6.782950e-01,5.382000e-03
2.3224142,7.238930e-01,7.611000e-03
2.3224257,7.374850e-01,7.913000e-03
2.3224373,7.658350e-01,6.796000e-03
2.3224489,7.980710e-01,7.744000e-03
2.3224604,8.270140e-01,8.252000e-03
2.3224720,8.515150e-01,7.858000e-03
2.3224835,8.556810e-01,6.429000e-03
2.3224951,8.869290e-01,8.427000e-03
2.3225067,9.260890e-01,6.609000e-03
2.3225182,9.575150e-01,6.140000e-03
2.3225298,9.656850e-01,7.441000e-03
2.3225413,9.733440e-01,7.376000e-03
2.3225529,9.901300e-01,6.499000e-03
2.3225644,9.760730e-01,7.097000e-03
2.3225760,9.790420e-01,4.349000e-03
2.3225876,9.742640e-01,7.205000e-03
2.3225991,1.004302e+00,5.811000e-03
2.3226107,1.019210e+00,9.219000e-03
2.3226222,1.021570e+00,7.372000e-03
2.3226338,9.933570e-01,1.042600e-02
2.3226453,9.812510e-01,8.452000e-03
2.3226569,9.696160e-01,7.860000e-03
2.3226685,9.539330e-01,7.558000e-03
2.3226800,9.526310e-01,7.536000e-03
2.3226916,9.639900e-01,9.184000e-03
2.3227031,9.405960e-01,7.413000e-03
2.3227147,9.325620e-01,4.859000e-03
2.3227262,9.142310e-01,5.609000e-03
2.3227378,9.143800e-01,8.283000e-03
2.3227493,8.844060e-01,6.527000e-03
2.3227609,8.726040e-01,5.318000e-03
2.3227724,8.683390e-01,9.927000e-03
2.3227840,8.681040e-01,9.571000e-03
2.3227955,8.634430e-01,8.262000e-03
2.3228071,8.570130e-01,4.513000e-03
2.3228186,8.276880e-01,6.308000e-03
2.3228302,8.330150e-01,5.538000e-03
2.3228417,8.318150e-01,8.559000e-03
2.3228533,8.218780e-01,6.226000e-03
2.3228648,8.210160e-01,6.237000e-03
2.3228764,8.082590e-01,7.539000e-03
2.3228879,8.290500e-01,5.157000e-03
2.3228995,8.128210e-01,6.384000e-03
2.3229110,8.287980e-01,7.738000e-03
2.3229226,8.262890e-01,4.797000e-03
2.3229341,8.347210e-01,5.989000e-03
2.3229457,8.175130e-01,4.682000e-03
2.3229572,8.419160e-01,8.147000e-03
2.3229688,8.463590e-01,5.968000e-03
2.3229803,8.584590e-01,7.116000e-03
2.3229919,8.700530e-01,5.137000e-03
2.3230034,8.691090e-01,3.864000e-03
2.3230150,8.793890e-01,5.799000e-03
2.3230265,8.946070e-01,7.001000e-03
2.3230380,8.916140e-01,7.099000e-03
2.3230496,9.139900e-01,6.519000e-03
2.3230611,9.078610e-01,5.281000e-03
2.3230727,9.118690e-01,6.236000e-03
2.3230842,9.204160e-01,6.256000e-03
2.3230958,9.191410e-01,6.204000e-03
2.3231073,9.133310e-01,6.096000e-03
2.3231189,8.973260e-01,7.214000e-03
2.3231304,9.004590e-01,6.150000e-03
2.3231419,9.013060e-01,6.513000e-03
2.3231535,8.890650e-01,6.899000e-03
2.3231650,8.644960e-01,6.425000e-03
2.3231766,8.816960e-01,9.720000e-03
2.3231881,8.715280e-01,5.792000e-03
2.3231996,8.701670e-01,7.092000e-03
2.3232112,8.594650e-01,7.038000e-03
2.3232227,8.492810e-01,7.916000e-03
2.3232343,8.331420e-01,6.762000e-03
2.3232458,8.276670e-01,7.845000e-03
2.3232573,8.145790e-01,7.463000e-03
2.3232689,8.153970e-01,9.075000e-03
2.3232804,7.913270e-01,7.138000e-03
2.3232919,8.064890e-01,5.972000e-03
2.3233035,8.036670e-01,1.012700e-02
2.3233150,8.015750e-01,7.480000e-03
2.3233266,7.958620e-01,5.234000e-03
2.3233381,7.978180e-01,7.950000e-03
2.3233496,7.789050e-01,7.678000e-03
2.3233612,7.717040e-01,4.901000e-03
2.3233727,7.839550e-01,5.747000e-03
2.3233842,7.807980e-01,4.787000e-03
2.3233958,7.794200e-01,6.234000e-03
2.3234073,7.821320e-01,6.429000e-03
2.3234188,7.786740e-01,5.543000e-03
2.3234304,7.921790e-01,4.554000e-03
2.3234419,8.062000e-01,5.564000e-03
2.3234534,8.087690e-01,7.302000e-03
2.3234650,7.974720e-01,4.585000e-03
2.3234765,8.116470e-01,5.507000e-03
2.3234880,8.232600e-01,6.778000e-03
2.3234996,8.179120e-01,6.229000e-03
2.3235111,8.278910e-01,5.214000e-03
2.3235226,8.457630e-01,5.280000e-03
2.3235342,8.453860e-01,7.107000e-03
2.3235457,8.551850e-01,7.296000e-03
2.3235572,8.442970e-01,6.808000e-03
2.3235688,8.674620e-01,4.591000e-03
2.3235803,8.501010e-01,4.839000e-03
2.3235918,8.370610e-01,5.688000e-03
2.3236033,8.273460e-01,5.235000e-03
2.3236149,8.042840e-01,1.028500e-02
2.3236264,7.956850e-01,7.012000e-03
2.3236379,7.728670e-01,9.406000e-03
2.3236495,7.553980e-01,5.977000e-03
2.3236610,7.340710e-01,6.349000e-03
2.3236725,7.058670e-01,6.304000e-03
2.3236840,6.940740e-01,4.466000e-03
2.3236956,6.613870e-01,8.421000e-03
2.3237071,6.400080e-01,6.761000e-03
2.3237186,6.256790e-01,7.958000e-03
2.3237301,5.998190e-01,4.968000e-03
2.3237417,5.877460e-01,5.599000e-03
2.3237532,5.656520e-01,5.605000e-03
2.3237647,5.399840e-01,5.987000e-03
2.3237762,5.334290e-01,7.937000e-03
2.3237878,5.405660e-01,6.257000e-03
2.3237993,5.253640e-01,9.072000e-03
2.3238108,5.181760e-01,6.406000e-03
2.3238223,5.088580e-01,5.360000e-03
2.3238338,5.084840e-01,5.371000e-03
2.3238454,5.177790e-01,6.168000e-03
2.3238569,5.178460e-01,6.791000e-03
2.3238684,5.459170e-01,7.861000e-03
2.3238799,5.612080e-01,9.709000e-03
2.3238915,5.567820e-01,9.279000e-03
2.3239030,5.634080e-01,7.260000e-03
2.3239145,5.973240e-01,6.463000e-03
2.3239260,6.271770e-01,8.477000e-03
2.3239375,6.377370e-01,5.567000e-03
2.3239490,6.596030e-01,4.824000e-03
2.3239606,6.739060e-01,8.079000e-03
2.3239721,7.094440e-01,4.918000e-03
2.3239836,7.442660e-01,9.915000e-03
2.3239951,7.470290e-01,6.717000e-03
2.3240066,7.921580e-01,5.382000e-03
2.3240182,7.908310e-01,9.618000e-03
2.3240297,8.160060e-01,7.403000e-03
2.3240412,8.159960e-01,6.020000e-03
2.3240527,8.313620e-01,7.219000e-03
2.3240642,8.444210e-01,7.701000e-03
2.3240757,8.445030e-01,6.913000e-03
2.3240873,8.350340e-01,8.577000e-03
2.3240988,8.507530e-01,8.025000e-03
2.3241103,8.358820e-01,6.310000e-03
2.3241218,8.469080e-01,5.559000e-03
2.3241333,8.492610e-01,6.752000e-03
2.3241448,8.625230e-01,7.221000e-03
2.3241563,8.397210e-01,6.894000e-03
2.3241678,8.631080e-01,5.243000e-03
2.3241794,8.477520e-01,6.957000e-03
2.3241909,8.528070e-01,6.150000e-03
2.3242024,8.670200e-01,7.451000e-03
2.3242139,8.710090e-01,4.914000e-03
2.3242254,8.722340e-01,6.195000e-03
2.3242369,8.867410e-01,5.872000e-03
2.3242484,8.896960e-01,7.645000e-03
2.3242599,8.739440e-01,6.445000e-03
2.3242714,8.820450e-01,7.471000e-03
2.3242830,8.779130e-01,5.051000e-03
2.3242945,8.919300e-01,4.160000e-03
2.3243060,9.008730e-01,5.843000e-03
2.3243175,8.958770e-01,6.007000e-03
2.3243290,9.072150e-01,6.643000e-03
2.3243405,8.995730e-01,8.256000e-03
2.3243520,9.275490e-01,6.164000e-03
2.3243635,9.307010e-01,4.862000e-03
2.3243750,9.424630e-01,7.061000e-03
2.3243865,9.470420e-01,6.940000e-03
2.3243980,9.626600e-01,5.662000e-03
2.3244095,9.672510e-01,7.159000e-03
2.3244210,9.794660e-01,5.897000e-03
2.3244325,9.855130e-01,7.459000e-03
2.3244441,9.998490e-01,8.529000e-03
2.3244556,9.903190e-01,4.158000e-03
2.3244671,9.885570e-01,4.867000e-03
2.3244786,9.925720e-01,6.479000e-03
2.3244901,9.839920e-01,8.271000e-03
2.3245016,9.825820e-01,5.396000e-03
2.3245131,9.701220e-01,5.363000e-03
2.3245246,9.844290e-01,7.732000e-03
2.3245361,9.765090e-01,8.277000e-03
2.3245476,9.841960e-01,6.361000e-03
2.3245591,9.730580e-01,4.635000e-03
2.3245706,9.743530e-01,4.056000e-03
2.3245821,9.820250e-01,5.025000e-03
2.3245936,9.823480e-01,5.304000e-03
2.3246051,9.878320e-01,9.246000e-03
2.3246166,9.674000e-01,4.995000e-03
2.3246281,9.884110e-01,6.937000e-03
2.3246396,9.894030e-01,5.811000e-03
2.3246511,9.826210e-01,7.989000e-03
2.3246626,9.897110e-01,9.457000e-03
2.3246741,9.946470e-01,8.975000e-03
2.3246856,9.977520e-01,6.749000e-03
2.3246971,1.002433e+00,4.708000e-03
2.3247086,9.966940e-01,5.639000e-03
2.3247201,1.000972e+00,5.797000e-03
2.3247316,1.005489e+00,4.804000e-03
2.3247431,1.011920e+00,6.969000e-03
2.3247546,1.008883e+00,5.908000e-03
2.3247661,1.021210e+00,5.372000e-03
2.3247776,1.004969e+00,6.962000e-03
2.3247891,1.014608e+00,5.092000e-03
2.3248005,1.017890e+00,6.919000e-03
2.3248120,9.941260e-01,4.777000e-03
2.3248235,1.002428e+00,7.427000e-03
2.3248350,9.946310e-01,5.502000e-03
2.3248465,9.885060e-01,6.270000e-03
2.3248580,9.819150e-01,6.140000e-03
2.3248695,9.561530e-01,7.290000e-03
2.3248810,9.593120e-01,8.588000e-03
2.3248925,9.634490e-01,1.062800e-02
2.3249040,9.559920e-01,5.954000e-03
2.3249155,9.524700e-01,5.888000e-03
2.3249270,9.368920e-01,4.587000e-03
2.3249385,9.361940e-01,5.341000e-03
2.3249499,9.353720e-01,6.777000e-03
2.3249614,9.293970e-01,8.597000e-03
2.3249729,9.176000e-01,6.062000e-03
2.3249844,9.196390e-01,5.923000e-03
2.3249959,9.152640e-01,6.156000e-03
2.3250074,9.242340e-01,5.877000e-03
2.3250189,9.186440e-01,5.395000e-03
2.3250304,9.182610e-01,7.427000e-03
2.3250419,9.136320e-01,5.097000e-03
2.3250533,9.063650e-01,5.756000e-03
2.3250648,8.993120e-01,7.009000e-03
2.3250763,9.021280e-01,6.147000e-03
2.3250878,9.179440e-01,5.731000e-03
2.3250993,9.060930e-01,6.998000e-03
2.3251108,9.131150e-01,5.692000e-03
