2.291401499999999942e+04 9.570380000000000553e-01 9.410697719029976760e-01
2.291413999999999942e+04 9.317860000000000031e-01 9.346191302463882078e-01
2.291426499999999942e+04 9.206849999999999756e-01 9.289711874614949849e-01
2.291438900000000285e+04 9.338009999999999922e-01 9.242905588775668368e-01
2.291451400000000285e+04 9.347600000000000353e-01 9.205252268109617164e-01
2.291463799999999901e+04 9.322340000000000071e-01 9.175904606556075649e-01
2.291476299999999901e+04 9.117790000000000061e-01 9.151060538716372372e-01
2.291488800000000265e+04 9.331610000000000182e-01 9.126815656083872019e-01
2.291501199999999881e+04 9.098770000000000469e-01 9.106498703234437997e-01
2.291513699999999881e+04 9.034569999999999546e-01 9.095685725087245821e-01
2.291526099999999860e+04 9.099990000000000023e-01 9.094017824274750472e-01
2.291538599999999860e+04 9.079490000000000061e-01 9.098876550026320231e-01
2.291551099999999860e+04 9.059709999999999708e-01 9.111090833895779673e-01
2.291563500000000204e+04 9.095349999999999824e-01 9.129294278861683765e-01
2.291576000000000204e+04 9.061050000000000493e-01 9.151756174218202977e-01
2.291588400000000183e+04 9.037539999999999463e-01 9.178017242304061796e-01
2.291600900000000183e+04 8.959759999999999946e-01 9.211811891898318283e-01
2.291613400000000183e+04 9.092729999999999979e-01 9.253058981438010422e-01
2.291625799999999799e+04 9.044079999999999897e-01 9.297010887060731532e-01
2.291638299999999799e+04 9.132710000000000550e-01 9.343157406848602298e-01
2.291650699999999779e+04 9.338950000000000307e-01 9.394434633199256757e-01
2.291663199999999779e+04 9.148049999999999793e-01 9.453264529897955626e-01
2.291675600000000122e+04 9.352770000000000250e-01 9.516955865210370291e-01
2.291688100000000122e+04 9.478919999999999568e-01 9.584933905678383326e-01
2.291700600000000122e+04 9.549750000000000183e-01 9.655832952235353650e-01
2.291713000000000102e+04 9.628409999999999469e-01 9.727562318951190612e-01
2.291725500000000102e+04 9.701379999999999448e-01 9.797530404002460225e-01
2.291737900000000081e+04 9.884509999999999685e-01 9.855098714546836058e-01
2.291750400000000081e+04 9.786439999999999584e-01 9.888977395831733963e-01
2.291762799999999697e+04 9.937620000000000342e-01 9.893568390463253204e-01
2.291775299999999697e+04 9.779719999999999525e-01 9.871171433580951948e-01
2.291787700000000041e+04 9.691680000000000295e-01 9.824896906066685753e-01
2.291800200000000041e+04 9.660069999999999490e-01 9.759304361645169124e-01
2.291812600000000020e+04 9.679550000000000098e-01 9.686103383986243154e-01
2.291825100000000020e+04 9.571399999999999908e-01 9.612501468392774528e-01
2.291837600000000020e+04 9.595399999999999485e-01 9.542123325004064904e-01
2.291850000000000000e+04 9.496010000000000284e-01 9.476215467394472070e-01
